,id,Actual,Nearest Neighbors,Support Vector Classifier (RBF),Logistic Regression,Ridge Regression,Random Forest,Decision Tree with Boosting,Decision Tree with Bagging,Multi Layer Perceptron,Gradient Boosting Classifier,LASSO,Linear Regression,Robust Regression
1183,US7593559B2,0,1,1,1,1,1,0,0,1,0,1,1,1
1184,US6681224B2,0,1,1,1,1,1,1,1,1,1,1,1,1
1185,US8908562B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,US9934055B2,1,1,0,0,0,1,1,1,1,0,0,0,0
1187,US8972590B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1188,US6247003A,1,1,1,0,0,0,0,0,0,0,0,0,0
1189,US7609224B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,US9980704B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1191,US9015096B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1192,US8293456B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,US8557786B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,US6160772A,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,US5747699A,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,US10069759B1,1,1,1,1,1,1,1,1,1,1,1,1,1
1197,US8969701B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,US9655208B1,0,1,1,1,0,0,1,0,1,0,1,1,0
1199,US6948104B2,0,0,0,0,0,0,1,0,0,0,0,0,0
1200,US5350564A,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,US8839275B1,0,1,0,0,0,0,0,0,0,0,0,0,0
1202,US9243798B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,US9836934B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,US6589235B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,US9424024B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,US9244827B2,0,0,0,1,1,0,0,0,1,0,1,1,1
1207,US8958916B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,US9774631B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,US9885314B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,US9353617B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,US8864172B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,US9529421B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1213,US9075665B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1214,US8104486B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,US6831286B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,US8355841B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,US6924899B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,US9020383B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,US9456959B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,US9498109B2,0,1,0,0,0,0,0,0,0,0,0,0,1
1221,US9065465B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,US6623369B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,US4781424A,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,US5121911A,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,US8489319B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,US8436919B2,1,0,1,1,1,0,0,1,1,0,1,1,1
1227,US8737724B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1228,US10009081B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,US7932183B2,0,0,0,0,1,0,0,0,1,0,1,1,1
1230,US9547481B2,0,1,1,1,1,1,1,1,1,1,1,1,1
1231,US8852016B2,1,0,1,0,1,0,0,0,1,0,1,1,1
1232,US8219177B2,0,1,1,1,1,0,1,0,0,1,1,1,1
1233,US8992228B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1234,US9830312B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1235,US8777410B2,0,0,0,0,0,0,1,0,0,0,0,0,0
1236,US9395292B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,US9452987B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,US9291397B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,US9950428B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,US8046162B2,1,1,1,1,1,1,1,0,1,1,1,1,1
1241,US9352441B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,US7154979B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1243,US9467943B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,US9374017B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,US9463321B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,US10057915B2,0,0,0,0,0,0,1,0,0,0,0,0,0
1247,US8977041B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1248,US10031471B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,US9213931B1,1,1,1,1,0,1,0,1,0,1,0,0,0
1250,US7693566B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,US9604735B2,1,1,1,1,0,0,0,0,0,0,0,0,0
1252,US9788903B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,US7567752B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,US9747562B1,0,0,1,1,1,0,1,0,0,0,1,1,1
1255,US7046279B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,US10133981B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1257,US8409125B2,0,1,0,0,0,0,0,0,1,0,0,1,0
1258,US6648192B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,US9204027B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1260,US9901067B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,US6947075B1,0,1,0,0,0,0,0,0,0,0,0,0,0
1262,US8848085B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,US6081534A,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,US9940505B2,0,1,1,1,1,1,0,0,1,1,1,1,1
1265,US9346162B2,0,0,0,1,1,0,0,0,0,0,1,1,1
1266,US9648999B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,US9128112B2,0,1,1,0,1,0,0,0,1,0,1,1,1
1268,US9956966B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1269,US10083233B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1270,US9772999B2,1,1,1,1,1,1,1,1,0,1,1,1,1
1271,US10133921B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1272,US9974874B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,US10049987B2,1,0,1,0,1,0,1,0,0,0,1,1,1
1274,US10081201B2,1,0,0,0,0,0,0,0,1,0,0,0,0
1275,US9031571B2,0,1,1,0,1,0,0,0,0,0,1,1,1
1276,US9330329B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1277,US6078741A,1,1,1,1,0,0,1,0,1,0,0,0,0
1278,US9519572B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,US8760518B2,0,0,1,0,0,0,0,0,0,0,0,1,1
1280,US9785489B1,0,0,0,0,1,0,0,0,1,1,1,1,1
1281,US6659613B2,0,0,0,0,0,1,1,1,0,0,0,0,0
1282,US9486969B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,US8966151B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,US9968310B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,US9606617B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,US10049105B2,1,1,0,0,0,0,0,1,0,0,0,0,1
1287,US7813633B2,0,0,0,0,1,0,0,0,0,0,1,1,1
1288,US4615599A,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,US9308391B2,0,1,0,0,0,0,0,0,1,0,0,0,0
1290,US9061217B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,US8776229B1,1,1,1,1,1,1,1,1,1,1,1,1,1
1292,US9111228B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1293,US9334846B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1294,US6795838B1,0,1,1,0,0,0,0,0,0,0,0,0,0
1295,US4724763A,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,US9185329B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,US9089733B2,0,0,0,0,0,0,1,1,0,1,0,0,0
1298,US5580140A,0,0,1,0,1,0,1,0,0,0,1,1,1
1299,US9355882B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,US7298413B2,0,0,0,0,0,0,1,0,0,0,0,0,0
1301,US9630396B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,US9204011B1,1,1,1,1,1,1,1,0,1,1,1,1,1
1303,US9442496B1,1,1,1,1,1,0,1,0,1,1,1,1,1
1304,US9228943B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,US9256873B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,US9127534B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,US9374382B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,US10078907B2,1,1,1,1,1,1,1,0,1,1,1,1,1
1309,US9141785B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1310,US9948537B2,0,1,1,1,0,0,1,1,0,0,0,0,0
1311,US9339945B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1312,US9053392B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1313,US10117571B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,US10031917B2,0,1,1,0,0,1,1,1,0,0,0,0,0
1315,US9055304B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1316,US9008837B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,US8605993B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1318,US10120973B2,1,1,1,1,1,1,0,0,1,1,1,1,1
1319,US9371894B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,US9773196B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1321,US9536287B1,1,1,1,1,1,1,1,0,0,1,1,1,1
1322,US8175453B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,US8670441B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,US9400800B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1325,US9171350B2,0,1,1,0,0,0,1,0,0,0,0,0,0
1326,US8847056B2,0,1,1,1,1,0,0,1,1,1,1,1,1
1327,US9019173B2,1,1,1,1,1,0,0,0,1,1,1,1,1
1328,US8918698B2,0,0,0,1,1,0,0,0,1,1,1,1,1
1329,US8972175B2,1,1,1,1,1,1,1,0,1,1,1,1,1
1330,US6049411A,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,US9552421B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1332,US9511258B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,US9235213B2,1,1,1,1,1,0,1,0,1,1,1,1,0
1334,US9334143B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,US10075290B2,1,0,1,1,1,1,0,1,0,1,1,1,1
1336,US7561190B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1337,US9322706B2,0,1,1,0,0,0,0,0,0,0,0,0,1
1338,US10035123B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,US7907271B2,0,1,1,1,0,1,1,0,1,1,0,0,0
1340,US8799868B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1341,US9874581B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,US10098352B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,US9186795B1,0,1,0,0,1,0,0,1,0,0,1,1,1
1344,US8103718B2,0,0,1,1,0,1,1,1,0,1,0,0,0
1345,US10102055B1,1,1,1,1,1,1,1,0,1,1,1,1,1
1346,US6788933B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,US9840900B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,US9024261B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,US9670850B2,0,0,1,1,1,0,1,0,0,0,1,1,1
1350,US10009332B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1351,US6366962B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,US6075951A,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,US9369511B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,US9411210B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,US9122681B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1356,US9813694B2,0,1,1,1,1,1,0,1,0,1,1,1,1
1357,US9813629B2,0,0,0,1,1,0,0,0,0,0,1,1,1
1358,US9070042B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1359,US9087308B2,0,0,0,0,0,0,1,0,0,0,0,0,0
1360,US7649838B2,1,1,1,1,1,1,1,0,1,1,1,1,1
1361,US8665124B2,0,1,0,0,0,1,0,1,0,1,0,0,0
1362,US9141916B1,1,1,1,1,1,1,1,1,1,1,1,1,1
1363,US6975361B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,US9713964B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,US9930567B1,0,1,1,0,0,0,0,1,0,0,0,0,0
1366,US9527207B2,0,0,0,0,0,0,1,0,0,0,0,0,0
1367,US7982780B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,US9398268B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1369,US7463953B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,US6433816B1,1,1,1,1,1,1,1,0,1,1,1,1,1
1371,US9967351B2,0,1,1,1,1,0,1,0,1,0,1,1,1
1372,US7920716B2,1,1,1,1,1,1,1,0,1,1,1,1,1
1373,US9164938B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,US8023648B2,0,1,1,1,1,0,0,0,1,1,1,1,1
1375,US4669880A,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,US8922620B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,US10070039B2,1,1,1,1,1,0,1,1,1,1,1,1,1
1378,US9244445B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1379,US9059726B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1380,US8655201B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,US9607095B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1382,US10091675B2,1,1,1,1,1,0,0,0,1,1,1,1,1
1383,US8860786B2,0,1,1,1,1,1,1,1,0,1,1,1,1
1384,US9041699B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,US8279288B2,0,0,1,1,1,0,0,0,0,0,1,1,1
1386,US9704252B2,1,1,1,1,1,1,1,1,0,1,1,1,1
1387,US9596297B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,US9225464B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,US9935864B2,1,1,1,1,1,1,0,0,1,1,1,1,1
1390,US7057642B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,US9427172B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,US10011011B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1393,US9259278B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,US9591282B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1395,US9317923B2,0,1,1,1,1,0,0,1,1,0,1,1,1
1396,US9665782B2,1,1,1,1,1,0,1,0,1,0,1,1,1
1397,US8621116B2,0,1,1,1,0,0,0,0,0,0,0,0,1
1398,US9448913B2,0,1,1,1,1,1,1,1,1,1,1,1,1
1399,US9000390B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,US8583097B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,US8412037B2,0,0,0,0,0,0,0,1,0,0,0,0,0
1402,US9149018B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,US9037262B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,US8914857B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,US9895943B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,US7466481B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1407,US9108480B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,US7117067B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1409,US9581520B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1410,US6014200A,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,US10105559B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,US9750576B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,US9716862B1,0,1,0,0,0,0,0,0,0,0,0,0,0
1414,US9568440B2,0,1,1,1,1,0,0,0,1,0,1,1,1
1415,US9319897B2,1,1,1,1,1,0,0,0,1,1,1,1,1
1416,US9916159B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,US10044891B2,0,0,0,0,0,0,1,0,0,0,0,0,0
1418,US6438724B1,1,1,1,1,1,1,1,1,1,1,1,1,1
1419,US7258275B1,0,1,1,1,1,0,1,0,1,0,1,1,1
1420,US9003552B2,1,0,1,1,1,0,1,1,0,1,1,1,1
1421,US8009564B2,0,1,0,0,0,0,0,1,0,0,0,0,0
1422,US9219667B2,0,0,0,0,0,0,1,0,0,1,0,0,0
1423,US9824175B1,0,1,1,1,1,1,1,0,0,1,1,1,1
1424,US8023030B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,US10110457B2,0,1,1,0,0,0,0,0,0,0,0,0,0
1426,US9095303B2,1,1,1,1,1,0,0,1,1,1,1,1,1
1427,US8214071B2,0,1,1,0,0,0,1,1,0,1,0,0,1
1428,US10133824B2,0,1,1,1,1,0,1,0,0,1,1,1,1
1429,US9424493B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1430,US9064215B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1431,US9661223B2,0,0,0,0,0,0,0,0,0,1,0,0,0
1432,US8515854B2,0,1,0,0,0,1,0,1,0,1,0,0,0
1433,US9038194B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,US7814224B2,1,1,1,1,1,0,1,0,1,1,1,1,1
1435,US9179988B2,0,1,0,0,0,0,0,0,0,1,0,0,0
1436,US9213965B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,US7970268B2,0,0,0,0,0,0,1,0,0,0,0,0,0
1438,US6328135A,0,1,1,0,1,1,0,0,1,0,0,1,1
1439,US9536264B2,0,0,0,0,0,0,0,0,1,0,0,1,0
1440,US9333649B1,1,1,1,1,1,1,1,1,1,1,1,1,1
1441,US9170938B1,0,0,0,0,0,1,1,0,0,1,0,0,0
1442,US8228391B2,1,0,1,1,1,1,1,1,1,1,1,1,1
1443,US6435740B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,US5101226A,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,US9350536B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1446,US10073753B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1447,US8078581B2,0,1,0,0,0,0,0,0,1,0,0,0,0
1448,US9311885B2,0,0,0,0,0,0,0,0,0,0,0,0,1
1449,US10140326B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1450,US9104712B2,0,1,1,0,0,0,0,0,0,1,0,0,0
1451,US9596412B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,US9694495B1,1,1,1,1,1,0,1,0,0,1,1,1,1
1453,US10112296B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,US9710435B2,0,1,1,1,1,1,1,0,0,1,1,1,1
1455,US9792553B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1456,US9607364B2,0,1,1,1,1,1,1,1,1,1,1,1,1
1457,US10118289B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,US8977774B2,1,0,1,1,1,0,1,0,1,1,1,1,1
1459,US8928595B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,US10084588B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,US9967317B2,0,0,1,0,0,0,0,0,0,0,0,0,0
1462,US8902238B2,0,1,1,1,1,0,1,1,1,1,0,1,1
1463,US10069679B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1464,US10120682B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,US9354046B2,1,0,1,1,0,0,0,0,0,0,0,0,0
1466,US10116530B2,0,0,1,0,0,0,0,0,0,0,0,0,1
1467,US9302388B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,US9815206B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,US9649558B2,1,1,1,1,1,0,1,0,1,1,1,1,1
1470,US9760392B1,0,1,1,1,1,0,1,0,0,1,1,1,1
1471,US9717480B2,1,1,1,1,1,1,1,0,1,1,1,1,1
1472,US9613105B1,1,0,1,1,1,1,1,1,1,1,1,1,1
1473,US8359450B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1474,US8947497B2,1,1,1,0,0,0,1,1,0,1,0,0,0
1475,US8136984B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,US9233688B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1477,US9569112B1,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,US9043255B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1479,US9762422B2,0,1,1,1,1,1,1,0,0,1,1,0,0
1480,US9378250B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1481,US9471364B2,0,1,1,1,1,0,1,0,1,1,1,1,1
1482,US9104504B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,US8466806B2,1,1,1,1,1,0,0,0,0,0,1,1,1
1484,US9285891B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1485,US10018743B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1486,US9367547B2,0,0,0,0,0,0,0,0,1,0,0,1,0
1487,US9461573B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1488,US8888789B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,US9448834B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,US10001841B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1491,US9275122B2,0,1,1,1,1,1,0,0,1,1,1,1,1
1492,US7838571B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,US9264620B2,1,0,1,1,1,1,1,0,1,1,1,1,1
1494,US9959482B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1495,US8518649B2,0,1,1,1,1,0,1,0,0,0,1,1,1
1496,US9124295B2,1,1,0,0,0,0,0,0,0,0,0,0,0
1497,US9668824B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,US8438997B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1499,US5530494A,0,0,0,0,0,0,1,0,0,0,0,0,0
1500,US9118182B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1501,US6819785B1,1,1,1,1,1,1,1,1,1,1,1,1,1
1502,US10091070B2,1,1,1,1,1,1,1,0,1,1,1,1,1
1503,US9743913B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1504,US10068140B2,1,1,1,1,1,1,1,0,1,1,1,1,1
1505,US9942777B1,0,0,0,0,0,0,1,0,0,0,0,0,0
1506,US7219996B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,US6785410B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1508,US10100375B2,0,1,1,1,0,1,1,1,0,1,0,0,0
1509,US9516503B2,0,1,1,0,0,0,1,0,1,0,0,0,0
1510,US6819779B1,1,1,1,1,1,1,1,1,1,1,1,1,1
1511,US9727961B2,0,1,1,0,0,0,1,1,0,1,0,0,0
1512,US10030364B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,US9715592B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1514,US9829381B2,0,1,1,1,1,1,0,0,0,1,1,1,1
1515,US8996773B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,US6961086B1,0,1,1,1,1,0,1,0,0,1,1,1,1
1517,US8774212B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,US8990078B2,1,1,1,1,1,0,1,1,1,1,1,1,1
1519,US9324033B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1520,US9483053B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,US9509707B2,1,1,1,0,1,0,0,0,1,0,1,0,0
1522,US9749186B2,0,0,0,0,0,0,0,1,0,0,0,0,0
1523,US9749516B2,0,0,0,0,0,0,1,0,0,0,0,0,0
1524,US9398219B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1525,US9832453B2,0,0,0,0,0,0,0,0,0,0,0,0,1
1526,US8308237B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,US9055891B2,0,1,1,1,1,0,0,0,1,1,1,1,1
1528,US9445067B2,1,1,1,1,1,0,1,0,0,1,1,1,1
1529,US8270477B2,1,1,1,1,1,1,0,0,1,1,1,1,1
1530,US8040260B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1531,US9053550B2,1,1,1,1,1,1,0,0,1,1,1,1,1
1532,US8103287B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,US9747514B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1534,US5602566A,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,US9786148B2,0,1,1,0,1,0,1,1,1,0,1,0,1
1536,US7979397B2,0,1,0,0,0,0,0,1,0,1,0,0,0
1537,US7466335B2,0,0,0,0,1,0,1,0,0,0,0,1,1
1538,US9684825B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1539,US9510805B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1540,US9909192B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,US9424461B1,1,1,1,1,1,1,1,1,1,1,1,1,1
1542,US8488012B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1543,US9959485B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1544,US9374147B2,0,1,0,0,0,0,1,0,1,0,0,0,0
1545,US9767562B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1546,US8508602B2,1,0,1,1,1,0,0,0,0,1,1,1,1
1547,US8694647B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,US6731778B1,0,0,1,0,0,1,1,1,0,1,0,0,0
1549,US9002944B2,0,0,1,1,1,0,0,0,1,0,1,1,1
1550,US9178965B2,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,US8995768B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1552,US9418398B2,0,0,1,1,1,0,0,0,0,1,1,0,1
1553,US8390674B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1554,US7042513B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1555,US9710879B2,0,1,1,1,1,1,1,0,1,1,1,1,1
1556,US7535222B2,0,1,0,0,0,0,0,0,0,0,0,0,0
1557,US8971597B2,1,1,1,1,1,0,1,0,1,0,1,1,1
1558,US8949170B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1559,US9836661B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1560,US9770300B2,0,0,0,0,0,0,0,0,0,0,0,1,0
1561,US10092166B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1562,US6269175A,1,1,1,1,1,1,1,1,1,1,1,1,1
1563,US9922336B2,1,1,1,1,1,0,1,0,0,0,1,1,1
1564,US10063748B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1565,US8855886B2,1,1,1,1,1,0,1,1,0,0,1,1,1
1566,US9002130B2,1,1,1,0,1,0,0,0,1,1,1,1,1
1567,US9992641B2,1,1,1,1,1,1,1,1,1,1,1,1,1
1568,US9071275B2,0,0,0,0,0,0,0,0,0,0,0,0,0
